% Model:              slipdepen_streampot.mph
% Version:            COMSOL 6.2.0.339
% Date:               Mar 10 2025, 03:34
% Dimension:          1
% Nodes:              801
% Expressions:        8
% Description:        electroviscous effect
% X                       Qs @ n=0.5               Qs @ n=0.64286           Qs @ n=0.78571           Qs @ n=0.92857           Qs @ n=1.0714            Qs @ n=1.2143            Qs @ n=1.3571            Qs @ n=1.5
0.033750000000000016      1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.03500000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.03625000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.03750000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.03875000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.040000000000000015      1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.04125000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.04250000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.04375000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.04500000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.04625000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.047500000000000014      1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.048750000000000016      1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.05000000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.05125000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.05250000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.05375000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.05500000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.05625000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.05750000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.058750000000000024      1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.060000000000000026      1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.06125000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.06250000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.06375000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.06500000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.06625                   1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.0675                    1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.06875                   1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.07                      1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.07125000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.07250000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.07375000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.07500000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.07625000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.07750000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.07875000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.08000000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.08125000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.08250000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.08375000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.08500000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.08625000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.08750000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.08875000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.09000000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.09125000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.09250000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.09375000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.09500000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.09625000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.09750000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.09875000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.10000000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.10125                   1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.10250000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.10375000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.10500000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.10625000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.10750000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.10875000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.11000000000000001       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.11125000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.11250000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.11375000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.11500000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.11625000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.11750000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.11875000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.12000000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.12125000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.12250000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.12375000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.12500000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.12625000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.12750000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.12875000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.13000000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.13125000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.13250000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.13375000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.13500000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.13625000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.13750000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.13875000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.14000000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.14125000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.14250000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.14375000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.14500000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.14625000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.14750000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.14875000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.15000000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.15125000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.15250000000000002       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.15375000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.15500000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.15625000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.15750000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.15875000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.16000000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.16125000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.16250000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.16375000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.16500000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.16625000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.16750000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.16875000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.17000000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.17125000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.17250000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.17375000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.17500000000000004       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.17625000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.17750000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.17875000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.18000000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.18125000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.18250000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.18375000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.18500000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.18625000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.18750000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.18875000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.19000000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.19125000000000003       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.19250000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.19375000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.19500000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.19625000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.19750000000000006       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.19875000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.20000000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.20125000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.20250000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.20375000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.20500000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.20625000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.20750000000000007       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
0.20875000000000005       1.0283663731275305       0.9763458800114487       0.9386942653054463       0.9095795250654423       0.8860765527339975       0.8665213095833876       0.8498652786595968       0.8354218208813278
