X                       Qs @ beta=0.001          Qs @ beta=0.0016681      Qs @ beta=0.0027826      Qs @ beta=0.0046416      Qs @ beta=0.0077426      Qs @ beta=0.012915       Qs @ beta=0.021544       Qs @ beta=0.035938       Qs @ beta=0.059948       Qs @ beta=0.1
0                         1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
6.250000000000002E-4      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.0012500000000000005     1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.0018750000000000008     1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.002500000000000001      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.003125000000000001      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.0037500000000000016     1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.004375000000000002      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.005000000000000002      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.0056250000000000015     1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.006250000000000002      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.006875000000000003      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.007500000000000003      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.008125000000000004      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.008750000000000004      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.009375000000000005      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.010000000000000004      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.010625000000000002      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.011250000000000003      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.011875000000000004      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.012500000000000004      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.013125000000000005      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.013750000000000005      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.014375000000000006      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.015000000000000006      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.015625000000000007      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.016250000000000007      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.016875000000000008      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.01750000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.01812500000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.01875000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.01937500000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.020000000000000007      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.020625000000000004      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.021250000000000005      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.021875000000000006      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.022500000000000006      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.023125000000000007      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.023750000000000007      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.024375000000000008      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.02500000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.02562500000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.02625000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.02687500000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.02750000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.02812500000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.02875000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.029375000000000012      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.030000000000000013      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.030625000000000013      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.031250000000000014      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.031875000000000014      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.032500000000000015      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.033125000000000016      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.033750000000000016      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.03437500000000002       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.03500000000000002       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.03562500000000002       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.03625000000000002       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.03687500000000002       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.03750000000000002       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.03812500000000002       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.03875000000000002       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.03937500000000002       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.040000000000000015      1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.04062500000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.04125000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.04187500000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.04250000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.04312500000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.04375000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.04437500000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
0.04500000000000001       1.6931076364919373       1.689235516047247        1.687717228392656        1.6982188808771461       1.750494566443891        1.926068489512822        2.3109054585641107       2.63518997843415         2.711426796173908        2.717615844554952
