% Model:              slipdepen_streampot.mph
% Version:            COMSOL 6.2.0.339
% Date:               Mar 8 2025, 21:19
% Dimension:          1
% Nodes:              401
% Expressions:        1
% Description:        Dependent variable psi
% X                       psi
0                         1.80095800820612E-4
0.002500000000000001      1.8015208368995E-4
0.005000000000000002      1.8032096747659014E-4
0.007500000000000003      1.8060255773839836E-4
0.010000000000000004      1.8099703047845753E-4
0.012500000000000004      1.815046322550753E-4
0.015000000000000006      1.8212568033589094E-4
0.01750000000000001       1.8286056289617804E-4
0.020000000000000007      1.8370973926146658E-4
0.022500000000000006      1.846737401946365E-4
0.02500000000000001       1.8575316822766193E-4
0.02750000000000001       1.86948698038213E-4
0.030000000000000013      1.882610768713517E-4
0.032500000000000015      1.8969112500658426E-4
0.03500000000000002       1.9123973627056275E-4
0.03750000000000002       1.9290787859575575E-4
0.040000000000000015      1.9469659462543782E-4
0.04250000000000001       1.966070023653755E-4
0.04500000000000001       1.9864029588261765E-4
0.047500000000000014      2.0079774605182582E-4
0.05000000000000001       2.0308070134961306E-4
0.05250000000000002       2.0549058869738523E-4
0.05500000000000002       2.0802891435321385E-4
0.05750000000000002       2.1069726485329636E-4
0.060000000000000026      2.1349730800359314E-4
0.06250000000000003       2.164307939222607E-4
0.06500000000000002       2.1949955613353268E-4
0.0675                    2.227055127137323E-4
0.07                      2.2605066749013293E-4
0.07250000000000001       2.295371112934153E-4
0.07500000000000001       2.3316702326450523E-4
0.07750000000000001       2.3694267221660779E-4
0.08000000000000003       2.4086641805328986E-4
0.08250000000000002       2.4494071324349673E-4
0.08500000000000002       2.491681043544257E-4
0.08750000000000002       2.5355123364321347E-4
0.09000000000000002       2.580928407084337E-4
0.09250000000000003       2.627957642024354E-4
0.09500000000000003       2.676629436055936E-4
0.09750000000000003       2.726974210635807E-4
0.10000000000000002       2.779023432888074E-4
0.10250000000000001       2.832809635272206E-4
0.10500000000000001       2.8883664359168873E-4
0.10750000000000001       2.9457285596324527E-4
0.11000000000000001       3.0049318596150253E-4
0.11250000000000002       3.066013339855944E-4
0.11500000000000003       3.1290111782704687E-4
0.11750000000000005       3.193964750560231E-4
0.12000000000000005       3.260914654824338E-4
0.12250000000000005       3.329902736934517E-4
0.12500000000000006       3.4009721166901584E-4
0.12750000000000006       3.474167214769606E-4
0.13000000000000006       3.5495337804945424E-4
0.13250000000000006       3.627118920424816E-4
0.13500000000000006       3.706971127801591E-4
0.13750000000000007       3.7891403128572173E-4
0.14000000000000004       3.87367783401077E-4
0.14250000000000004       3.960636529968752E-4
0.14500000000000005       4.050070752751026E-4
0.14750000000000005       4.142036401662616E-4
0.15000000000000005       4.236590958232622E-4
0.15250000000000002       4.333793522142067E-4
0.15500000000000003       4.433704848163156E-4
0.15750000000000003       4.536387384133012E-4
0.16000000000000003       4.6419053099856365E-4
0.16250000000000003       4.7503245778665024E-4
0.16500000000000004       4.861712953354821E-4
0.16750000000000004       4.976140057819277E-4
0.17000000000000004       5.093677411933699E-4
0.17250000000000004       5.214398480379848E-4
0.17500000000000004       5.338378717765296E-4
0.17750000000000005       5.465695615785055E-4
0.18000000000000005       5.59642875165648E-4
0.18250000000000005       5.730659837857676E-4
0.18500000000000005       5.868472773200527E-4
0.18750000000000006       6.009953695270262E-4
0.19000000000000003       6.155191034264324E-4
0.19250000000000006       6.304275568264216E-4
0.19500000000000006       6.45730047997484E-4
0.19750000000000006       6.614361414966825E-4
0.20000000000000007       6.775556541458236E-4
0.20250000000000007       6.940986611673012E-4
0.20500000000000007       7.110755024814518E-4
0.20750000000000007       7.284967891693541E-4
0.21000000000000005       7.463734101051154E-4
0.21250000000000002       7.647165387617874E-4
0.21500000000000002       7.835376401951684E-4
0.21750000000000003       8.02848478209853E-4
0.22000000000000003       8.226611227120138E-4
0.22250000000000003       8.429879572535063E-4
0.22500000000000003       8.638416867720152E-4
0.22750000000000004       8.852353455320778E-4
0.23                      9.071823052719505E-4
0.23250000000000004       9.2969628356141E-4
0.23500000000000004       9.527913523757087E-4
0.23750000000000004       9.764819468910544E-4
0.24000000000000005       0.0010007828745070978
0.24250000000000005       0.0010257093241020801
0.24500000000000008       0.0010512768755264162
0.2475000000000001        0.0010775015093406534
0.2500000000000001        0.0011043996168038908
0.2525000000000001        0.0011319880101189014
0.2550000000000001        0.0011602839329403621
0.2575000000000001        0.0011893050711527596
0.2600000000000001        0.0012190695639247087
0.2625000000000001        0.0012495960150465935
0.2650000000000001        0.0012809035045586174
0.2675000000000001        0.0013130116006765315
0.27000000000000013       0.001345940372022493
0.27250000000000013       0.001379710400168703
0.27500000000000013       0.0014143427925016603
0.2775000000000001        0.001449859195415075
0.2800000000000001        0.0014862818078396902
0.2825000000000001        0.00152363339511846
0.28500000000000003       0.0015619373032357687
0.28750000000000003       0.0016012174734095842
0.29000000000000004       0.0016414984570556506
0.29250000000000004       0.0016828054311331002
0.29500000000000004       0.0017251642138810565
0.29750000000000004       0.0017686012809560749
0.30000000000000004       0.0018131437819805052
0.30250000000000005       0.0018588195575121227
0.30500000000000005       0.0019056571564456334
0.3075000000000001        0.001953685853856934
0.3100000000000001        0.0020029356693012754
0.3125000000000001        0.00205343738557678
0.3150000000000001        0.00210522256796503
0.3175000000000001        0.002158323583960759
0.3200000000000001        0.002212773623502986
0.3225000000000001        0.002268606719720229
0.32500000000000007       0.0023258577702027754
0.32750000000000007       0.0023845625588153094
0.33000000000000007       0.0024447577780635148
0.3325000000000001        0.0025064810520286644
0.3350000000000001        0.00256977095988451
0.3375000000000001        0.002634667060011185
0.3400000000000001        0.002701209914721201
0.3425000000000001        0.0027694411156129815
0.3450000000000001        0.002839403309567799
0.34750000000000014       0.0029111402254063633
0.35000000000000014       0.00298469670122172
0.35250000000000015       0.003060118712405567
0.3550000000000001        0.0031374534003854905
0.3575000000000001        0.00321674910209111
0.3600000000000001        0.0032980553801675284
0.3625000000000001        0.0033814230539550116
0.3650000000000001        0.0034669042312542478
0.3675000000000001        0.003554552340897055
0.3700000000000001        0.003644422166142899
0.3725000000000001        0.003736569878922117
0.3750000000000001        0.0038310530749472486
0.37750000000000006       0.0039279308097144375
0.38000000000000006       0.0040272636354174276
0.38250000000000006       0.004129113638797201
0.38500000000000006       0.004233544479950993
0.38750000000000007       0.004340621432124898
0.39000000000000007       0.004450411422514983
0.39250000000000007       0.0045629830741024295
0.39500000000000013       0.004678406748548862
0.39750000000000013       0.004796754590178691
0.40000000000000013       0.004918100571076008
0.40250000000000014       0.005042520537324217
0.40500000000000014       0.005170092256417339
0.4075000000000001        0.005300895465872656
0.4100000000000001        0.0054350119230751155
0.4125000000000001        0.005572525456384651
0.4150000000000001        0.005713522017538442
0.4175000000000001        0.005858089735380878
0.4200000000000001        0.006006318970954848
0.4225000000000001        0.006158302373988853
0.42500000000000004       0.006314134940815272
0.42750000000000005       0.006473914073756071
0.43000000000000005       0.0066377396420130635
0.43250000000000005       0.006805714044100923
0.43500000000000005       0.006977942271861968
0.43750000000000006       0.007154531976102838
0.44000000000000006       0.007335593533894142
0.44250000000000006       0.007521240117575233
0.44500000000000006       0.007711587765507332
0.4475000000000001        0.007906755454619302
0.4500000000000001        0.008106865174791518
0.4525000000000001        0.008312042005124476
0.45500000000000007       0.00852241419213986
0.4575                    0.00873811322996313
0.46                      0.008959273942537862
0.4625                    0.009186034567923345
0.4650000000000001        0.009418536844728362
0.4675000000000001        0.009656926100735258
0.4700000000000001        0.00990135134376996
0.4725000000000001        0.010151965354874856
0.4750000000000001        0.010408924783843055
0.4775000000000001        0.010672390247173947
0.4800000000000001        0.010942526428511517
0.4825000000000001        0.011219502181628501
0.4850000000000001        0.011503490636021015
0.48750000000000016       0.01179466930517996
0.49000000000000016       0.012093220197607226
0.49250000000000016       0.012399329930646494
0.4950000000000002        0.01271318984720008
0.4975000000000002        0.013034996135405234
0.5000000000000002        0.013364949951345226
0.5025000000000002        0.013703257544872277
0.5050000000000001        0.01405013038862162
0.5075000000000001        0.014405785310297802
0.5100000000000001        0.01477044462831663
0.5125000000000002        0.015144336290888063
0.5150000000000001        0.015527694018627844
0.5175000000000001        0.015920757450787748
0.5200000000000001        0.01632377229519654
0.5225000000000002        0.016736990482006355
0.5250000000000001        0.017160670321341612
0.5275000000000001        0.017595076664950023
0.5300000000000001        0.018040481071957666
0.5325000000000002        0.018497161978833134
