% Model:              slipdepen_streampot.mph
% Version:            COMSOL 6.2.0.339
% Date:               Mar 9 2025, 13:58
% Dimension:          1
% Nodes:              401
% Expressions:        1
% Description:        Dependent variable u
% X                       u
0                         0.5130761671870889
0.002500000000000001      0.5130730431315605
0.005000000000000002      0.5130636709655662
0.007500000000000003      0.5130480506908769
0.010000000000000004      0.5130261823104464
0.012500000000000004      0.5129980658284118
0.015000000000000006      0.5129637012500975
0.01750000000000001       0.5129230885820171
0.020000000000000007      0.5128762278318787
0.022500000000000006      0.5128231190085887
0.02500000000000001       0.512763762122258
0.02750000000000001       0.5126981571842086
0.030000000000000013      0.5126263042069796
0.032500000000000015      0.512548203204336
0.03500000000000002       0.5124638541912768
0.03750000000000002       0.512373257184045
0.040000000000000015      0.5122764122001368
0.04250000000000001       0.5121733192583132
0.04500000000000001       0.5120639783786117
0.047500000000000014      0.5119483895823586
0.05000000000000001       0.5118265528921824
0.05250000000000002       0.5116984683320277
0.05500000000000002       0.5115641359271712
0.05750000000000002       0.5114235557042359
0.060000000000000026      0.5112767276912091
0.06250000000000003       0.5111236519174592
0.06500000000000002       0.5109643284137542
0.0675                    0.5107987572122809
0.07                      0.5106269383466651
0.07250000000000001       0.5104488718519926
0.07500000000000001       0.5102645577648314
0.07750000000000001       0.5100739961232537
0.08000000000000003       0.5098771869668607
0.08250000000000002       0.5096741303368068
0.08500000000000002       0.5094648262758255
0.08750000000000002       0.5092492748282559
0.09000000000000002       0.5090274760400706
0.09250000000000003       0.5087994299589047
0.09500000000000003       0.508565136634085
0.09750000000000003       0.5083245961166609
0.10000000000000002       0.5080778084594371
0.10250000000000001       0.5078247737170054
0.10500000000000001       0.5075654919457798
0.10750000000000001       0.5072999632040316
0.11000000000000001       0.5070281875519249
0.11250000000000002       0.5067501650515558
0.11500000000000003       0.5064658957669895
0.11750000000000005       0.5061753797643019
0.12000000000000005       0.5058786171116197
0.12250000000000005       0.5055756078791638
0.12500000000000006       0.5052663521392925
0.12750000000000006       0.5049508499665475
0.13000000000000006       0.5046291014376996
0.13250000000000006       0.5043011066317975
0.13500000000000006       0.503966865630217
0.13750000000000007       0.5036263785167111
0.14000000000000004       0.5032796453774636
0.14250000000000004       0.5029266663011419
0.14500000000000005       0.5025674413789533
0.14750000000000005       0.5022019707047011
0.15000000000000005       0.5018302543748442
0.15250000000000002       0.5014522924885565
0.15500000000000003       0.5010680851477893
0.15750000000000003       0.5006776324573353
0.16000000000000003       0.5002809345248935
0.16250000000000003       0.4998779914611369
0.16500000000000004       0.49946880337978156
0.16750000000000004       0.49905337039765774
0.17000000000000004       0.498631692634783
0.17250000000000004       0.498203770214437
0.17500000000000004       0.4977696032632386
0.17750000000000005       0.4973291919112252
0.18000000000000005       0.4968825362919337
0.18250000000000005       0.49642963654248423
0.18500000000000005       0.4959704928036658
0.18750000000000006       0.4955051052200242
0.19000000000000003       0.49503347393995245
0.19250000000000006       0.49455559911578356
0.19500000000000006       0.4940714809038856
0.19750000000000006       0.4935811194647596
0.20000000000000007       0.4930845149631397
0.20250000000000007       0.49258166756809635
0.20500000000000007       0.49207257745314176
0.20750000000000007       0.49155724479633844
0.21000000000000005       0.4910356697804105
0.21250000000000002       0.49050785259285795
0.21500000000000002       0.4899737934260736
0.21750000000000003       0.48943349247746376
0.22000000000000003       0.4888869499495711
0.22250000000000003       0.4883341660502018
0.22500000000000003       0.4877751409925549
0.22750000000000004       0.48720987499535606
0.23                      0.4866383682829939
0.23250000000000004       0.4860606210856604
0.23500000000000004       0.48547663363949467
0.23750000000000004       0.4848864061867308
0.24000000000000005       0.484289938975849
0.24250000000000005       0.483687232261731
0.24500000000000008       0.4830782863058194
0.2475000000000001        0.4824631013762812
0.2500000000000001        0.48184167774817493
0.2525000000000001        0.48121401570362327
0.2550000000000001        0.48058011553198876
0.2575000000000001        0.4799399775300551
0.2600000000000001        0.4792936020022123
0.2625000000000001        0.4786409892606474
0.2650000000000001        0.47798213962553915
0.2675000000000001        0.47731705342525815
0.27000000000000013       0.47664573099657254
0.27250000000000013       0.47596817268485814
0.27500000000000013       0.4752843788443143
0.2775000000000001        0.4745943498381853
0.2800000000000001        0.4738980860389878
0.2825000000000001        0.47319558782874305
0.28500000000000003       0.47248685559921605
0.28750000000000003       0.4717718897521604
0.29000000000000004       0.47105069069956934
0.29250000000000004       0.47032325886393334
0.29500000000000004       0.46958959467850403
0.29750000000000004       0.46884969858756514
0.30000000000000004       0.4681035710467102
0.30250000000000005       0.4673512125231272
0.30500000000000005       0.4665926234958908
0.3075000000000001        0.46582780445626154
0.3100000000000001        0.4650567559079931
0.3125000000000001        0.46427947836764705
0.3150000000000001        0.46349597236491574
0.3175000000000001        0.46270623844295344
0.3200000000000001        0.461910277158716
0.3225000000000001        0.46110808908330864
0.32500000000000007       0.4602996748023431
0.32750000000000007       0.45948503491630366
0.33000000000000007       0.4586641700409227
0.3325000000000001        0.4578370808075652
0.3350000000000001        0.4570037678636236
0.3375000000000001        0.45616423187292254
0.3400000000000001        0.4553184735161336
0.3425000000000001        0.4544664934912009
0.3450000000000001        0.45360829251377727
0.34750000000000014       0.4527438713176718
0.35000000000000014       0.4518732306553083
0.35250000000000015       0.4509963712981958
0.3550000000000001        0.4501132940374107
0.3575000000000001        0.4492239996840912
0.3600000000000001        0.44832848906994455
0.3625000000000001        0.44742676304776685
0.3650000000000001        0.44651882249197605
0.3675000000000001        0.4456046682991587
0.3700000000000001        0.4446843013886303
0.3725000000000001        0.44375772270301
0.3750000000000001        0.44282493320880995
0.37750000000000006       0.4418859338970393
0.38000000000000006       0.4409407257838239
0.38250000000000006       0.43998930991104124
0.38500000000000006       0.4390316873469722
0.38750000000000007       0.43806785918696844
0.39000000000000007       0.4370978265541374
0.39250000000000007       0.4361215906000444
0.39500000000000013       0.4351391525054323
0.39750000000000013       0.4341505134809601
0.40000000000000013       0.43315567476795946
0.40250000000000014       0.4321546376392108
0.40500000000000014       0.4311474033997393
0.4075000000000001        0.43013397338763026
0.4100000000000001        0.42911434897486633
0.4125000000000001        0.4280885315681847
0.4150000000000001        0.4270565226099571
0.4175000000000001        0.42601832357909114
0.4200000000000001        0.42497393599195543
0.4225000000000001        0.4239233614033275
0.42500000000000004       0.42286660140736576
0.42750000000000005       0.42180365763860667
0.43000000000000005       0.4207345317729864
0.43250000000000005       0.4196592255288893
0.43500000000000005       0.41857774066822157
0.43750000000000006       0.4174900789975141
0.44000000000000006       0.41639624236905143
0.44250000000000006       0.4152962326820302
0.44500000000000006       0.41419005188374713
0.4475000000000001        0.41307770197081645
0.4500000000000001        0.4119591849904192
0.4525000000000001        0.41083450304158287
0.45500000000000007       0.40970365827649474
0.4575                    0.40856665290184785
0.46                      0.40742348918022137
0.4625                    0.40627416943149564
0.4650000000000001        0.4051186960343037
0.4675000000000001        0.4039570714275191
0.4700000000000001        0.4027892981117816
0.4725000000000001        0.4016153786510617
0.4750000000000001        0.4004353156742649
0.4775000000000001        0.3992491118768764
0.4800000000000001        0.3980567700226479
0.4825000000000001        0.3968582929453268
0.4850000000000001        0.39565368355043
0.48750000000000016       0.39444294481706155
0.49000000000000016       0.3932260797997779
0.49250000000000016       0.3920030916304996
0.4950000000000002        0.3907739835204714
0.4975000000000002        0.38953875876227295
0.5000000000000002        0.38829742073188006
0.5025000000000002        0.38704997289077847
0.5050000000000001        0.385796418788131
0.5075000000000001        0.38453676206300064
0.5100000000000001        0.3832710064466292
0.5125000000000002        0.38199915576477494
0.5150000000000001        0.3807212139401085
0.5175000000000001        0.3794371849946707
0.5200000000000001        0.3781470730523927
0.5225000000000002        0.3768508823416801
0.5250000000000001        0.3755486171980633
0.5275000000000001        0.3742402820669144
0.5300000000000001        0.37292588150623474
0.5325000000000002        0.37160542018951254
0.5350000000000001        0.3702789029086538
0.5375000000000001        0.36894633457698717
0.5400000000000001        0.3676077202323472
0.5425000000000002        0.36626306504023465
0.5450000000000002        0.3649123742970583
0.5475000000000001        0.3635556534334593
0.5500000000000002        0.36219290801772097
0.5525000000000002        0.3608241437592655
0.5550000000000002        0.3594493665122402
0.5575000000000001        0.35806858227919497
0.56                      0.35668179721485554
0.5625000000000001        0.35528901762999177
0.5650000000000002        0.35389024999538615
0.5675000000000001        0.35248550094590425
0.5700000000000002        0.35107477728466846
0.5725000000000002        0.34965808598734116
0.5750000000000002        0.3482354342065162
0.5775000000000001        0.34680682927622436
0.5800000000000002        0.3453722787165546
0.5825000000000002        0.343931790238395
0.5850000000000002        0.3424853717482953
0.5875000000000001        0.3410330313534558
0.5900000000000002        0.339574777366845
0.5925000000000002        0.3381106183124502
0.5950000000000002        0.3366405629306634
0.5975000000000001        0.3351646201838077
0.6000000000000001        0.33368279926180744
0.6025                    0.3321951095880052
