% Model:              slipdepen_streampot.mph
% Version:            COMSOL 6.2.0.339
% Date:               Mar 9 2025, 20:20
% Dimension:          1
% Nodes:              1601
% Expressions:        1
% Description:        Dependent variable u
% X                       u
0                         0.47869794051169057
6.250000000000002E-4      0.4786977452348498
0.0012500000000000005     0.478697159404329
0.0018750000000000008     0.4786961830201322
0.002500000000000001      0.47869481608226655
0.003125000000000001      0.4786930585907416
0.0037500000000000016     0.47869091054557006
0.004375000000000002      0.4786883719467671
0.005000000000000002      0.478685442794351
0.0056250000000000015     0.4786821230883425
0.006250000000000002      0.47867841282876544
0.006875000000000003      0.47867431201564625
0.007500000000000003      0.47866982064901414
0.008125000000000004      0.4786649387289012
0.008750000000000004      0.4786596662553424
0.009375000000000005      0.47865400322837526
0.010000000000000004      0.47864794964804025
0.010625000000000002      0.47864150551438067
0.011250000000000003      0.47863467082744254
0.011875000000000004      0.4786274455872747
0.012500000000000004      0.47861982979392886
0.013125000000000005      0.4786118234474594
0.013750000000000005      0.4786034265479236
0.014375000000000006      0.4785946390953816
0.015000000000000006      0.4785854610898962
0.015625000000000007      0.4785758925315332
0.016250000000000007      0.478565933420361
0.016875000000000008      0.47855558375645113
0.01750000000000001       0.47854484353987753
0.01812500000000001       0.4785337127707173
0.01875000000000001       0.47852219144905034
0.01937500000000001       0.47851027957495923
0.020000000000000007      0.4784979771485294
0.020625000000000004      0.4784852841698492
0.021250000000000005      0.47847220063900986
0.021875000000000006      0.4784587265561053
0.022500000000000006      0.4784448619212324
0.023125000000000007      0.4784306067344909
0.023750000000000007      0.4784159609959834
0.024375000000000008      0.4784009247058152
0.02500000000000001       0.4783854978640948
0.02562500000000001       0.4783696804709331
0.02625000000000001       0.4783534725264444
0.02687500000000001       0.4783368740307455
0.02750000000000001       0.47831988498395617
0.02812500000000001       0.4783025053861991
0.02875000000000001       0.4782847352375999
0.029375000000000012      0.4782665745382871
0.030000000000000013      0.47824802328839194
0.030625000000000013      0.47822908148804877
0.031250000000000014      0.47820974913739484
0.031875000000000014      0.47819002623657014
0.032500000000000015      0.47816991278571774
0.033125000000000016      0.4781494087849837
0.033750000000000016      0.4781285142345168
0.03437500000000002       0.47810722913446896
0.03500000000000002       0.47808555348499493
0.03562500000000002       0.4780634872862525
0.03625000000000002       0.4780410305384022
0.03687500000000002       0.47801818324160783
0.03750000000000002       0.47799494539603604
0.03812500000000002       0.47797131700185636
0.03875000000000002       0.4779472980592414
0.03937500000000002       0.4779228885683668
0.040000000000000015      0.477898088529411
0.04062500000000001       0.4778728979425557
0.04125000000000001       0.4778473168079855
0.04187500000000001       0.477821345125888
0.04250000000000001       0.4777949828964538
0.04312500000000001       0.4777682301198766
0.04375000000000001       0.47774108679635313
0.04437500000000001       0.47771355292608314
0.04500000000000001       0.4776856285092695
0.04562500000000001       0.47765731354611796
0.04625000000000001       0.4776286080368376
0.046875000000000014      0.47759951198164047
0.047500000000000014      0.47757002538074167
0.048125000000000015      0.47754014823435936
0.048750000000000016      0.477509880542715
0.049375000000000016      0.4774792223060329
0.05000000000000001       0.4774481735245407
0.05062500000000002       0.47741673419846914
0.05125000000000002       0.4773849043280521
0.05187500000000002       0.4773526839135265
0.05250000000000002       0.4773200729551324
0.05312500000000002       0.47728707145311333
0.05375000000000002       0.4772536794077156
0.05437500000000002       0.47721989681918914
0.05500000000000002       0.4771857236877866
0.05562500000000002       0.4771511600137642
0.05625000000000002       0.47711620579738123
0.05687500000000002       0.4770808610389002
0.05750000000000002       0.477045125738587
0.058125000000000024      0.47700899989671053
0.058750000000000024      0.47697248351354316
0.059375000000000025      0.4769355765893604
0.060000000000000026      0.47689827912444116
0.060625000000000026      0.47686059111906753
0.06125000000000003       0.476822512573525
0.06187500000000003       0.4767840434881022
0.06250000000000003       0.4767451838630912
0.06312500000000003       0.47670593369878766
0.06375000000000003       0.4766662929954901
0.06437500000000002       0.4766262617535007
0.06500000000000002       0.4765858399731249
0.06562500000000002       0.47654502765467177
0.06625                   0.4765038247984534
0.066875                  0.47646223140478544
0.0675                    0.4764202474739871
0.068125                  0.4763778730063808
0.06875                   0.4763351080022926
0.069375                  0.47629195246205186
0.07                      0.47624840638599153
0.07062500000000001       0.476204469774448
0.07125000000000001       0.4761601426277612
0.07187500000000001       0.4761154249462744
0.07250000000000001       0.4760703167303345
0.07312500000000001       0.4760248179802922
0.07375000000000001       0.4759789286965012
0.07437500000000001       0.4759326488793193
0.07500000000000001       0.4758859785291075
